Passive: Illusionist (Wizard Only)	2959736696	normal	Afixo
Passive: Cold Blooded (Wizard Only)	3596629684	normal	Afixo
Passive: Galvanizing Ward (Wizard Only)	704139809	normal	Afixo
Passive: Power Hungry (Wizard Only)	1349212579	normal	Afixo
Passive: Blur (Wizard Only)	843398286	normal	Afixo
Passive: Evocation (Wizard Only)	1416678753	normal	Afixo
Passive: Arcane Dynamo (Wizard Only)	772929739	normal	Afixo
Passive: Unstable Anomaly (Wizard Only)	1210005544	normal	Afixo
Passive: Paralysis (Wizard Only)	3614542897	normal	Afixo
Passive: Unwavering Will (Wizard Only)	1840997015	normal	Afixo
Passive: Conflagration (Wizard Only)	119483616	normal	Afixo
Passive: Audacity (Wizard Only)	3027494349	normal	Afixo
Passive: Temporal Flux (Wizard Only)	3542678556	normal	Afixo
Passive: Elemental Exposure (Wizard Only)	227603979	normal	Afixo
Passive: Fueled by Death (Necromancer Only)	3969137067	normal	Afixo
Passive: Life from Death (Necromancer Only)	323359503	normal	Afixo
Passive: Stand Alone (Necromancer Only)	471052414	normal	Afixo
Passive: Bone Prison (Necromancer Only)	4172118292	normal	Afixo
Passive: Swift Harvesting (Necromancer Only)	2627730909	normal	Afixo
Passive: Commander of the Risen Dead (Necromancer Only)	3305680559	normal	Afixo
Passive: Extended Servitude (Necromancer Only)	2831727585	normal	Afixo
Passive: Rigor Mortis (Necromancer Only)	3855256758	normal	Afixo
Passive: Overwhelming Essence (Necromancer Only)	1344243986	normal	Afixo
Passive: Dark Reaping (Necromancer Only)	669865147	normal	Afixo
Passive: Spreading Malediction (Necromancer Only)	3229577755	normal	Afixo
Passive: Eternal Torment (Necromancer Only)	2950407945	normal	Afixo
Passive: Final Service (Necromancer Only)	1043299536	normal	Afixo
Passive: Grisly Tribute (Necromancer Only)	3309361422	normal	Afixo
Passive: Draw Life (Necromancer Only)	590584131	normal	Afixo
Passive: Serration (Necromancer Only)	1842141196	normal	Afixo
Passive: Aberrant Animator (Necromancer Only)	219958783	normal	Afixo
Passive: Blood for Blood (Necromancer Only)	1955636700	normal	Afixo
Passive: Blood is Power (Necromancer Only)	704400558	normal	Afixo
Passive: Rathmas Shield (Necromancer Only)	2152823902	normal	Afixo
Wizard: The Oculus_08: +100% Damage, Reduces cooldown of all skills by 10.0%, +15% Damage to Elite Enemies	305862562	normal	Afixo
Wizard: The Oculus_09: +26 Intelligence, +26 Vitality, +20 Resist all Elements, Critical Hits Grants 2 Arcane Power	305862563	normal	Afixo
Wizard: The Oculus_10: +83 Intelligence, +83 Vitality, +30 Resist all Elements, Critical Hits Grants 4 Arcane Power	305862587	normal	Afixo
Wizard: The Oculus_11: +137 Intelligence, +137 Vitality, +40 Resist all Elements, Critical Hits Grants 4 Arcane Power	305862588	normal	Afixo
Wizard: The Oculus_12: +329 Intelligence, +303 Vitality, +80 Resist all Elements, Critical Hits Grants 4 Arcane Power	305862589	normal	Afixo
Wizard: The Oculus_13: +524 Intelligence, +494 Vitality, +85 Resist all Elements, Critical Hits Grants 4 Arcane Power	305862590	normal	Afixo
Wizard: The Oculus_14: +625 Intelligence, +787 Vitality, +90 Resist all Elements, Critical Hits Grants 4 Arcane Power	305862591	normal	Afixo
Wizard: The Oculus_15: +750 Intelligence, +945 Vitality, +100 Resist all Elements, Critical Hits Grants 5 Arcane Power	305862592	normal	Afixo
Wizard: The Oculus_16: +1000 Intelligence, +1125 Vitality, +130 Resist all Elements, Critical Hits Grants 7 Arcane Power	305862593	normal	Afixo
Wizard: The Oculus_17: +100% Damage to Wizards Only, Ignores Durability Loss, Reduces the Damage of Enemies hit by 25% for 5 seconds	305862594	normal	Afixo
Demon Hunter: Windforce_07: +75% Damage, +945 Strength, +945 Dexterity	3028628920	normal	Afixo
Demon Hunter: Windforce_08: +100% Damage, +1125 Strength, +1125 Dexterity	3028628921	normal	Afixo
Demon Hunter: Windforce_15: +10.0% Attack Speed, +10 Maximum Discipline, +12% Movement Speed	1160506407	normal	Afixo
Demon Hunter: Windforce_16: +15.0% Attack Speed, +12 Maximum Discipline, +15% Movement Speed	1160506408	normal	Afixo
Demon Hunter: Windforce_17: 35% Chance to Knockback on Hit, Ignores Durability Loss, +200% Damage to all Archery Skills, 1+ to Maximum Damage per Paragon Level up to 800	1160506409	normal	Afixo
Crusader: Khalim's Will_01: +40-45 Lightning Damage, +4.0% Attack Speed, +2.0% Critical Hit Chance	3643362454	normal	Afixo
Crusader: Khalim's Will_02: +115-124 Lightning Damage, +5.0% Attack Speed, +2.0% Critical Hit Chance	3643362455	normal	Afixo
Crusader: Khalim's Will_03: +191-205 Lightning Damage, +6.0% Attack Speed, +3.0% Critical Hit Chance	3643362456	normal	Afixo
Crusader: Khalim's Will_04: +298-337 Lightning Damage, +7.0% Attack Speed, +4.0% Critical Hit Chance	3643362457	normal	Afixo
Crusader: Khalim's Will_05: +774-835 Lightning Damage, +8.0% Attack Speed, +5.0% Critical Hit Chance	3643362458	normal	Afixo
Crusader: Khalim's Will_06: +1082-1173 Lightning Damage, +9.0% Attack Speed, +10.0% Critical Hit Chance	3643362459	normal	Afixo
Crusader: Khalim's Will_07: +1245-1434 Lightning Damage, +10.0% Attack Speed, +10.0% Critical Hit Chance	3643362460	normal	Afixo
Crusader: Khalim's Will_08: +1875 Lightning Damage, +15.0% Attack Speed, +10.0% Critical Hit Chance	3643362461	normal	Afixo
Crusader: Khalim's Will_09: +26 Strength, +204 Life per Hit, Increases Wrath Regeneration by 0.92 per Second, Reduces Cooldown of all Skills by 5.0%	3643362462	normal	Afixo
Crusader: Khalim's Will_10: +82 Strength, +439 Life per Hit, Increases Wrath Regeneration by 0.98 per Second, Reduces Cooldown of all Skills by 6.0%	3643362486	normal	Afixo
Crusader: Khalim's Will_11: +137 Strength, +975 Life per Hit, Increases Wrath Regeneration by 1.17 per Second, Reduces Cooldown of all Skills by 7.0%	3643362487	normal	Afixo
Crusader: Khalim's Will_12: +329 Strength, +1,521 Life per Hit, Increases Wrath Regeneration by 1.33 per Second, Reduces Cooldown of all Skills by 8.0%	3643362488	normal	Afixo
Crusader: Khalim's Will_13: +524 Strength, +2,170 Life per Hit, Increases Wrath Regeneration by 1.50 per Second, Reduces Cooldown of all Skills by 9.0%	3643362489	normal	Afixo
Crusader: Khalim's Will_14: +625 Strength, +6,820 Life per Hit, Increases Wrath Regeneration by 1.67 per Second, Reduces Cooldown of all Skills by 10.0%	3643362490	normal	Afixo
Crusader: Khalim's Will_15: +750 Strength, +18,416 Life per Hit, Increases Wrath Regeneration by 1.83 per Second, Reduces Cooldown of all Skills by 10.0%	3643362491	normal	Afixo
Crusader: Khalim's Will_16: +1000 Strength, +23,936 Life per Hit, Increases Wrath Regeneration by 2.00 per Second, Reduces Cooldown of all Skills by 10.0%	3643362492	normal	Afixo
Crusader: Khalim's Will_17: +100% Damage to all Crusader Skills, Ignores Durability Loss, Killing an Enemy reduces the Cooldown of Steed Charge by 1 Second	3643362493	normal	Afixo
Barbarian: Doombringer_08: +100% Damage, +10.0% Critical Hit Chance	4008556863	normal	Afixo
Barbarian: Doombringer_16: +1125 Strength, +15% Life, +23,936 Life Per Hit, Reduce the Damage of Enemies Hit by 25% for 5 Seconds	4008556894	normal	Afixo
Barbarian: Doombringer_17: +100% Damage to all Barbarian Skills, Ignores Durability Loss	4008556895	normal	Afixo
Barbarian: Gimmershred_08: +225 Cold Damage, +225 Fire Damage, +100% Damage, Killing an Elite pack increases movespeed by 30% for 7 seconds	847429168	normal	Afixo
Barbarian: Gimmershred_16: +225 Lightning Damage, +15.0% Attack speed, Reduces cooldown of all skills by 10.0%, +15% Damage to Elite Enemies	847429199	normal	Afixo
Barbarian: Gimmershred_17: +100% Damage to all Barbarian Skills, Ignores Durability Loss	847429200	normal	Afixo
Barbarian: The Grandfather_08: +100% Damage, +10% Critical Hit Chance, +1 to Maximum Damage Per Paragon up to level 800	1732042989	normal	Afixo
Barbarian: The Grandfather_16: +15% Life, +1000 All Stats, Reduces Cooldown of all skills by 10.0%	1732043020	normal	Afixo
Barbarian: The Grandfather_17: +20% Attack Speed, +200% Damage to all Barbarian Skills, Ignores Durability Loss	1732043021	normal	Afixo
Crusader: Asteron's Iron Ward_08: +100% Damage, +15.0% Attack Speed, +100% Critical Hit Damage, +10.0% Critical Hit Chance	1517867747	normal	Afixo
Crusader: Asteron's Iron Ward_16: +876 Holy Damage, +1000 Strength, Reduces cooldown of all skills by 10.0%	1517867778	normal	Afixo
Crusader: Asteron's Iron Ward_17: +100% Damage to all Crusader skills, Ignores Durability Loss, +1 to Maximum Damage per Paragon Level up to 800	1517867779	normal	Afixo
Crusader: The Redeemer_08: +100% Damage, +50% Damage to Undead, +50% Damage to Demons	375990128	normal	Afixo
Crusader: The Redeemer_16: +20% Holy skill Damage, +1000 Strength, Gold/Health Pickup increased by 2 Yards, Level Requirement Reduced by 40	375990159	normal	Afixo
Crusader: The Redeemer_17: +100% Damage to all Crusader skills, Ignores Durability Loss, Consecutive hits to Enemies increases Attack Speed by 3%, up to 30% for 2 seconds, Reduces Cooldown of all skills by 10.0%	375990160	normal	Afixo
Demon Hunter: Buriza-Do Kyanon_08: +970 Cold Damage, +100 Damage, +1125 Dexterity	3605839348	normal	Afixo
Demon Hunter: Buriza-Do Kyanon_16: +15.0% Attack Speed, +400 Armour, Hits against Frozen Enemies are always Critical Hits	3605839379	normal	Afixo
Demon Hunter: Buriza-Do Kyanon_17: +150% Damage to all Demon Hunter Skills, 35.0% Chance to Freeze on Hit, Ignores Durability Loss, +1 to Maximum Damage per Paragon Level up to 800	3605839380	normal	Afixo
Demon Hunter: Doomslinger_08: +100% Damage, +15.0% Attack Speed, Reduces all Resource costs by 10.0%	2025240170	normal	Afixo
Demon Hunter: Doomslinger_16: +1000 Dexterity, +15% Life, Reduces Cooldown of all skills by 10.0%, Chance to Deal 24% Area Damage on Hit	2025240201	normal	Afixo
Demon Hunter: Doomslinger_17: +100% Damage to all Demon Hunter skills, Ignores Durability Loss, Killing an Elite Pack increases movement speed by 30% for 7 Seconds	2025240202	normal	Afixo
Monk: Bartuc's Cut Throat_08: +100% Damage, +10.0% Critical Hit Chance	2065136008	normal	Afixo
Monk: Bartuc's Cut Throat_16:  +1125 Strength, +1125 Dexterity, +23,936 Life per Hit	2065136039	normal	Afixo
Monk: Bartuc's Cut Throat_17:  +100% Damage to all Monk skills, Ignores Durability Loss, Consecutive hits to Enemies increases Damage by 10% up to 100%	2065136040	normal	Afixo
Monk: Shadow Killer_08  =  +100% Damage, +23,936 Life per Hit, Reduces Cooldown of all skills by 10.0%	1698886160	normal	Afixo
Monk: Shadow Killer_16:  +1000 Dexterity, Grants 7 Spirit per Critical Hit, 5.1% Chance to Freeze on Hit, Reduces all Resource costs by 10.0%	1698886191	normal	Afixo
Monk: Shadow Killer_17: +100% Damage to all Monk skills, Ignores Durability Loss, Reduces the Damage of enemies hit by 25% for 5 seconds	1698886192	normal	Afixo
Monk: Jade Talon_08: +100% Damage, Reduces Cooldown of all skills by 10.0%	2462566713	normal	Afixo
Monk: Jade Talon_16: +1000 Dexterity, +130 Resist all Elements, +23,936 Life per Hit, Grants 7 Spirit per Critical Hit	2462566744	normal	Afixo
Monk: Jade Talon_17: +100% Damage to all Monk skills, Ignores Durability Loss, Consecutive hits to Enemies increases Attack speed by 3%, up to 30% for 3 seconds	2462566745	normal	Afixo
Necromancer: Blackhand Key_08: +15.0 Attack Speed, +50% Damage to Undead	2211900607	normal	Afixo
Necromancer: Blackhand Key_16: +1000 Intelligence, +130 Resist All Elements, 15% Life, Reduces Cooldown of all skills by 10.0%	2211900638	normal	Afixo
Necromancer: Blackhand Key_17: +100% Damage to all Necromancer skills, Ignores Durability Loss, Cursed Enemies are Feared in place for 7 seconds	2211900639	normal	Afixo
Necromancer: Soul Harvest_08: +100% Damage, +10.0% Critical Hit Chance	2713108734	normal	Afixo
Necromancer: Soul Harvest_16: +1000 Intelligence, +130 Resist All Elements, Reduces Cooldown of all skills by 10%, +12 Maximum Essence	2713108765	normal	Afixo
Necromancer: Soul Harvest_17: +100% Damage to all Necromancer skills, Ignores Durability Loss, Consecutive hits to Enemies increases attack speed by 3%, up to 30% for 3 seconds	2713108766	normal	Afixo
Necromancer: Blackbog's Sharp_08: +1620 Poison Damage, +1000 Intelligence, +15.0% Attack speed, Reduces cooldown of all skills by 10.0%	1540516092	normal	Afixo
Necromancer: Blackbog's Sharp_16: +20% Poison Skill Damage, +400 Armour, 2.6% Chance to slow on hit	1540516123	normal	Afixo
Necromancer: Blackbog's Sharp_17: +100% Damage to all Necromancer skills, Ignores Durability Loss, Consecutive hits to Enemies increases Damage by 10% up to 100%	1540516124	normal	Afixo
Witch Doctor: The Gibdinn_08: +100% Damage, +15.0% Attack Speed, +10.0% Critical Hit Chance, Picking up a Health Globe increases movespeed by 40% for 7 seconds	633292066	normal	Afixo
Witch Doctor: The Gibdinn_16: +1000 Intelligence, +100% Critical Hit Damage, Reduces Cooldown of all skills by 10.0%	633292097	normal	Afixo
Witch Doctor: The Gibdinn_17: Ignores Durability Loss, +200% Damage to all Voodoo Skills	633292098	normal	Afixo
Witch Doctor: Ghostflame_08: +805 Arcane Damage, +100% Damage, Grants 7 per Mana per Critical Hit	3295544209	normal	Afixo
Witch Doctor: Ghostflame_16: +1000 Intelligence, +15.0% Attack Speed, Gold/Health Pickup Increased by 2 Yards, Reduces cooldown of all skills by 10.0%	3295544240	normal	Afixo
Witch Doctor: Ghostflame_17: Ignores Durability Loss, Consecutive Hits to Enemies increases Attack Speed by 3%, up to 30% for 3 seconds, +200% Damage to all Secondary Skills	3295544241	normal	Afixo
Witch Doctor: Arioc's Needle_08: +876 Poison Damage, +100% Critical Hit Damage, +10.0% Critical Hit Chance	3591162530	normal	Afixo
Witch Doctor: Arioc's Needle_16: +100% Damage, +1000 Intelligence, +15.0% Attack Speed, +1 to Maximum Damage per Paragon Level up to 800	3591162561	normal	Afixo
Witch Doctor: Arioc's Needle_17: Ignores Durability Loss, +200% Damage to all Decay Skills	3591162562	normal	Afixo
Wizard: Mang Song's Lesson_08: +20% Cold Skill Damage, +20% Fire Skill Damage, +20% Lightning Skill Damage, +20% Arcane Skill Damage	197518497	normal	Afixo
Wizard: Mang Song's Lesson_16: +1125 Intelligence, +2.00 Arcane Power per Second, +50% Damage to Undead	197518528	normal	Afixo
Wizard: Mang Song's Lesson_17: +300% Damage to Wizards Only, Ignores Durability Loss	197518529	normal	Afixo
Wizard: Wizardspike_08: +1000 Intelligence, +15.0% Attack Speed	235257076	normal	Afixo
Wizard: Wizardspike_16: +130 Resist all Elements, +2.00 Arcane Power per Second, Reduces cooldown of all skills by 10.0%, +14 Maximum Arcane Power	235257107	normal	Afixo
Wizard: Wizardspike_17: +100% Damage to Wizards Only, Ignores Durability Loss, Consecutive Hits to Enemies increases Damage by 10% up to 100%	235257108	normal	Afixo
Power: Bastion's Revered - Frenzy now stacks up to 10 times and hits an additional time per stack. Each additional hit will chain to any enemies within 15 yards, and the damage is split between all of the affected enemies.	3614748487	normal	Afixo
Power: The Furnace - Increase damage against Elites by 50%	2936513756	normal	Afixo
Power: Messerschmidt's Reaver - Reduce cooldown of one of your skills by 1 second when you slay an enemy.	2308953816	normal	Afixo
Power: The Executioner - Attacks will Slay enemies with less than 10% Health	128615893	normal	Afixo
Power: The Gavel of Judgment - The Damage of Hammer of the Ancients is Increased by 800 and returns 25 Fury ...	3523222105	normal	Afixo
Power: Standoff - Furious Charge deals increased damage equal to 500% of your bonus movement speed	968830623	normal	Afixo
Power: Blade of the Tribes - War Cry and Threatening shout cause an Avalanche and Earthquake both deal 800% increased damage	989372449	normal	Afixo
Power: Remorseless - While both Wrath of the Berserker and Call of the Ancients are active, Hammer of the Ancients deals 250% damage	1308781758	normal	Afixo
Power: Fury of the Vanished Peak - Reduces the Fury cost of Seismic Slam by 50% and increases its damage by 500%	370983096	normal	Afixo
Power: Fjord Cutter - Seismic Slam  attacks 50% faster and also deals 150% increased damage against slowed or chilled enemies	1975611510	normal	Afixo
Power: Echoing Fury - Slaying Enemies engulfs the Wielder into a Frenzy	2037718509	normal	Afixo
Power: In-geom - Your skill cooldowns are reduced by 10 seconds for 15 seconds after killing an elite pack	395361385	normal	Afixo
Power: Oathkeeper - Your primary skills attack 50% faster and deal 200% increased damage	3145915890	normal	Afixo
Power: Ambo's Pride - Attacking with Whirlwind also applies Rend, and the total damage of rend is dealt over 1 second	2319120009	normal	Afixo
Power: Darklight - Fist of the Heavens now casts twice and deals 1000%  damage	439722250	normal	Afixo
Power: Johanna's Argument - Increase the attack speed and damage of Blessed Hammer by 100%	763768143	normal	Afixo
Power: Faithful Memory - Each enemyhit by Falling Sword increases the damage of Blessed Hammer by 80% for 10 Seconds	2153421916	normal	Afixo
Power: In-geom -  Your skill cooldowns are reduced by 10 seconds for 15 seconds after killing an Elite pack	4017457871	normal	Afixo
Power: The Furnace -  Increases damage against Elites by 50%	324641986	normal	Afixo
Power: Blade of Prophecy -  Two Condemmed enemies also trigger Condemn's explosion and the damage of Condemn is increased by 800%	177436359	normal	Afixo
Power: Guard of Johanna -  Blessed Hammer damage is increased by 250% for the first 3 enemies it hits	4159898039	normal	Afixo
Power: Frydehr's Wrath -  Condemn has no cooldown and has its damage increased by 800% but instead costs 40 Wrath	30528228	normal	Afixo
Power: Denial -  Each enemy hit by your Sweep Attack increases the damage of your next Sweep Attack by 125% stacking up to 5 times	3811363069	normal	Afixo
Power: Akkhan's Leniency -  Each enemy hit by your Blessed Shield increases the damage of your Blessed Shield by 40% for 3 seconds	3504751347	normal	Afixo
Power: Jekangbord -  Blessed Shield ricohets to 6 additional enemies and has its damage increased by 400%	3624614823	normal	Afixo
Power: Gyrfalcon's Foote -  Removes the resource cost of Blessed Shield and increases its damage by 350%	2439488885	normal	Afixo
Power: Messerschmidt's Reaver -  Reduce cooldown of one of your skills by 1 second when you slay an enemy.	2449976126	normal	Afixo
Power: Akarat's Awakening -  Every successful block has a 25% chance to reduce all of cooldowns by 1 second	3700615044	normal	Afixo
Power: The Mortal Drama -  Double the number of Bombardment impacts Bombardment deals 500% increased damage	1834394628	normal	Afixo
Power: Fate of the Fell -  Heaven's Fury gains two additional rays and has its damage increased by 500%	2694468105	normal	Afixo
Power: Shield of Fury -  Each time an enemy takes damage from your Heaven's Fury, it increases the damage they take from your Heaven's Fury by 30%. This effect stacks up to 10 times	2021745124	normal	Afixo
Power: Swiftmount -  Doubles the duration of Steed Charge	2059943068	normal	Afixo
Power: Eberli Charo - Reduce the cooldown of Heaven's Fury by 50%	2461778768	normal	Afixo
Power: Ivory Tower - Blocks release forward a Fires of Heaven	2021967546	normal	Afixo
Power: Unstable Scepter - The damage of Arcane Orb is increased by 450% and its explosion triggers an additional time	1782123937	normal	Afixo
Power: Aether Walker - Teleport no longer has a cooldown but costs 25 Arcane Power	3042607244	normal	Afixo
Power: Wizardspike - Performing an attack has a 25% chance to hurl a Frozen Orb. Arcane Orb deals 350% increased damage	346699962	normal	Afixo
Power: Triumvirate - Your Signature Spells increase the damage of Arcane Orb by 400% for 6 seconds, stacking up yo 3 times	171573769	normal	Afixo
Power: Echoing Fury - Slaying enemies engulfs the Wielder into a Frenzy	3093875536	normal	Afixo
Power: In-Geom - Your skill cooldowns are reduced by 10 seconds for 15 seconds after killing an elite pack	1572257772	normal	Afixo
Power: Deathwish - While channeling Arcane Torrent, Disintegrate, or Ray of Frost for at least 1 second, all damge is increased by 325%	857582222	normal	Afixo
Power: Orb of Infinite Depth - Each time you hit an enemy with Explosive Blast your damage is increased by 10% and your damage reduction is increased by 20% for 6 Seconds. This effect can stack 4 ...	1825773851	normal	Afixo
Power: Etched Sigil - While channeling Arcane torrent, Disintegrate, or Ray of Frost, the damage of your Energy Twister is increased by 250%, and you also cast Energy Twister every second	4135545970	normal	Afixo
Power: Fragment of Destiny - Your Signature Spells attack 50% faster and deal triple damge. You gain a spectral buff whenever you land an attack with a Siganture Spell. Hydras deal 30% increased ...	340257974	normal	Afixo
Power: The Furnace - Increase damage against Elites by 50%	381457695	normal	Afixo
Power: Messerschmidt's Reaver - Reduce cooldownby 1 second for Slaying an enemy	2798038363	normal	Afixo
Power: Serpent's Sparkler - You may have one extra Hydra active at a time and they deal 300% increased damge	1158123814	normal	Afixo
Power: Winter Flurry - Enemies killed by Cold damage have a 25% chance to release a Frost Nova. Your Hyrdas deals 150% increased damage to enemies in a Blizzard	913418986	normal	Afixo
Power: The Twisted Sword - Energy Twister damage is increased by 150% for each Energy Twister you have out up to a maximum of 5. The Raging Storm rune is automatically applied to Energy Twis ...	1358167872	normal	Afixo
Power: Valthek's Rebuke - Energy Twister now travels in a straight path and deals 400% increased damage	248057210	normal	Afixo
Power: Cosmic Strand - Teleport gains the effect of the Wormhole rune	3047688151	normal	Afixo
Power: Wand of Woh - The damage of Explosive Blast is increased by 400% and 3 additional blasts are triggered after casting Explosive Blast	3945454074	normal	Afixo
Power: The Grand Vizier - Reduces the Arcane Power cost of Meteor by 50% and increases its damage by 400%	1980552178	normal	Afixo
Power: Wojahnni Assaulter - Rapid Fire increasingly deals 100% increased damage while channeling. Stacks up to 30 times	3419183837	normal	Afixo
Power: Dawn - Reduces the cooldown of Vengance by 65%	3925087209	normal	Afixo
Power: Sin Seekers - Rapid Fire no longer has a channel cost and deals 300% increased damage	960853819	normal	Afixo
Power: Karlei's Point - The damage of Impale is increased by 375% and it returns 15 Hatred if it hits an enemy already impaled	1201280407	normal	Afixo
Power: Holy Point Shot - Impale throws two additional knives and deals 100% increased damage	1150737477	normal	Afixo
Power: Lord Greenstone's Fan - Every second, gain 400% increased damage for your next Fan of Knives. Stacks up to 30 times	2543124110	normal	Afixo
Power: Fortress Ballista - Attacks grant you an absorb shield for 3.0% of your maximum Life. Stacks up to 10 times	2883335587	normal	Afixo
Power: The Ninth Cirri Satchel - Hungering Arrow is guaranteed to pierce and also deals 600% increased damage. Hungering Arrow can only pierce up to 4 times	4251079612	normal	Afixo
Power: Yang's Recurve - Multishot attacks 50% faster and its damage is increased by 200%	3925841582	normal	Afixo
Power: Odyssey's End - Enemies snared by your Entagling Shot take 150% increased damage from all sources	1984426767	normal	Afixo
Power: Valla's Bequest - Strafe projectiles pierce	700193647	normal	Afixo
Power: Dead Man's Legacy - Multishot hits enemies below 60% health twice and its damage is increased by 200%	673308553	normal	Afixo
Power: Echoing Fury - Slaying enemies engulfs the Wielder into a Frenzy	3679497442	normal	Afixo
Power: Manticore - Reduces the Hatred cost of Cluster Arrow by 50% and increases its damage by 300%	758183233	normal	Afixo
Power: Bombardier's Rucksack - You may have 2 additional Sentries	2653909270	normal	Afixo
Power: Flying Dragon - Chance to double your attack speed when attacking	297841004	normal	Afixo
Power: The Fist of Az'Turrasq - Exploding Palm's on-death explosion damage is increasedby 500%	996596622	normal	Afixo
Power: The Flow of Eternity - Increases the damage of Seven-Sided Strike by 100% and reduce the cooldown of Seven-Sided Strike by 60%	102927497	normal	Afixo
Power: Lion's Claw - Seven-Sided Strike performs an additional 7 strikes	562820468	normal	Afixo
Power: In-geom - Your skill cooldowns are reduced by 10 seconds for 15 seconds after killing an Elite Pack	2273258983	normal	Afixo
Power: Kyoshiro's Blade - Increases the damage of Wave of Light by 150%. When the initial impact of your Wave of Light hits 3 or fewer enemies, the damage is increased by 250%	2666089792	normal	Afixo
Power: Incense Torch of the Grand Temple - Reduces the spirit cost of Wave of Light by 50% and increases its damage by 550%	582354029	normal	Afixo
Power: Rabid Strike - Spirit Spenders that teleport you while Epiphany is active are also mimicked on a nearby target with 450% increased damage for free	3487487836	normal	Afixo
Power: Vengeful Wind - Increases the maximum stack count of Sweeping Wind by 10 and increases the damage by 800%	4059886582	normal	Afixo
Power: Balance - The damage of Tempest Rush is increased by 600% and when your Tempest Rush hits 3 or fewer enemies, it gains 100% Critical Hit Chance	1049785646	normal	Afixo
Power: Won Khim Lau - Hitting with Tempest Rush will activate Cyclone Strike, and both skills deal 600% increased damage	1308461095	normal	Afixo
Power: Echoing Fury - Slaying enemies engulfs the Wielder into a Frenzy	3405524523	normal	Afixo
Power: Messerschmidt's Reaver - Reduce cooldown by 1 second for Slaying and enemy	1252976214	normal	Afixo
Power: Messerschmidt's Reaver - Reduce cooldown of one of your skills by 1 second when you slay an enemy.	2135787128	normal	Afixo
Power: In-geom - Your skill cooldowns are reduced by 10 seconds for 15 seconds after killing an Elite Pack	752405513	normal	Afixo
Power: Scythe of the Cycle - Your Secondary skills deal 400% additional damage while Bone Armour is active but reducethe remaining duration of Bone Armour by 4 seconds	3784833472	normal	Afixo
Power: Reilena's Shadowhook - Every point of Maximum Essence increases your damage by 0.5% and Bone Spikes generates 5 additional Essence for each enemy hit	1743249386	normal	Afixo
Power: Lost in Time - Your cold skills reduce the movement speed of enemies by 30% in addition, your movement speed is increased by 10% for 5 seconds. Maximum 5 Stacks	4111187995	normal	Afixo
Power: Trag'Oul's Corroded Fang - The Cursed Scythe rune for Grim Scythe now has a 100% chance to apply a curse and you deal 200% increased damage to cursed enemies	1083473464	normal	Afixo
Power: Nayr's Black Death - Each different poison skill you use increases the damage of your poison skills by 100% for 15 seconds	310437645	normal	Afixo
Power: Ledger's Disdain - Grim Scythe deals an additional 80% damage for each point of essence it restores	962712616	normal	Afixo
Power: Bloodtide Blade - Death Nova deals 400% increased damage for every enemy within 25 yards	896880696	normal	Afixo
Power: Iron Rose - Attacking with Siphon Blood has a 100% chance to cast a free Blood Nova	225625019	normal	Afixo
Power: Maltorius' Petrified Spike - Bone Spear now costs 40 Essence and deals 700% increased damage	3447183330	normal	Afixo
Power: Bone Ringer - The damage bonus of Command Skeletons increases by 30% per second they spend attacking the same target. This effect stacks up to 60 times	435560693	normal	Afixo
Power: In-geom - Your skills cooldowns are reduced by 10 seconds for 15 seconds after killing an Elite Pack	940174797	normal	Afixo
Power: The Barber - Instead of dealing direct damage, your Spirit Barrage now accumulates on the target. When you stop casting, it explodes dealing 500% of the accumulated damage to all enemies ...	2142254653	normal	Afixo
Power: Sacred Harvester - Soul Harvest now stacks up to 10 times	3556219188	normal	Afixo
Power: Gazing Demise - The damage of Spirit Barrage is increased by 150%.  Spirit Barrage gains the Phantasm rune which lasts twice as long, and the attack rate from Manitou Spectres is Increased	3608070533	normal	Afixo
Power: The Furnace - Increases damage against Elite by 50%	3532832576	normal	Afixo
Power: Scrimshaw - Reduces the Mana cost of Zombie Charger by 75% and increases its damage by 7 times	1741527679	normal	Afixo
Power: Ursua's Trodden Effigy - Zombie Charger deals 150% increased damage. The Zombie Bears rune now summons 8 Bears that travel farther	3449412344	normal	Afixo
Power: The Dagger of Darts - Your Poison Darts and your Fetishes' Poison Darts now pierce and deal an additional 500% damage	1001846699	normal	Afixo
Power: Shukrani's Triumph - Spirit Walk lasts until you attack or until an enemy is within 30 yards of you	4027041235	normal	Afixo
Power: Henri's Perquisition - The first time an enemy deals damage to you, reduce that damage by 80% and Charm the enemy for 3 seconds	1537854266	normal	Afixo
Power: Staff of Chiroptera - Firebats attacks 100% faster, costs 75% less Mana, and has its damage increased by 150%	1153344648	normal	Afixo
Power: Vile Hive - Locust Swarm gains the effect of the Pestilence rune and deals 60% damage	3965134794	normal	Afixo
Power: Spite - Non-cleaving Gargantuans gain the cleave and chilling effects of the Humongoid rune	2122832275	normal	Afixo
12-14 Mana per Second (Witch Doctor Only)	3844506288	normal	Afixo
120-150 Maximum Mana (Witch Doctor Only)	1184986309	normal	Afixo
T1 Helm: +23-25% Life, +23-25% Gold Find, 12.5-15% CDR, 12.5-15% RCR (Amethyst, Emerald, Diamond, Topaz)	1266065656	normal	Afixo
T1 Helm Shard: +40-50% Bonus Experience (Ruby)	1266065657	normal	Afixo
